Id	Sent1	Sent2	STANFORD_IDENTITY	STANFORD_SOFT	STANFORD_HYBRID	UD_IDENTITY	UD_SOFT	UD_HYBRID	CONST_IDENTITY	STANFORD_EMBED	STANFORD_HYBRID_EMBED	UD_EMBED	UD_HYBRID_EMBED	BASE_VECTOR_STANFORD	BASE_JACC_WORD	BASE_JACC_POSTAG	BASE_JACC_RELATION_STANFORD	BASE_VECTOR_UD	BASE_JACC_RELATION_UD	Score	Label
1987	Some water is being drunk by a cat	A truck is quickly going down a hill	0.0	0.042674296374932426	0.012530316352682948	0.0	0.04141889440039292	0.012465627864344637	0.2279211529192759	0.001018083052298138	0.012530316352682948	8.42532790577907E-4	0.016295470257172835	0.7619047619047619	0.1428571492433548	0.1428571492433548	0.1666666716337204	0.7619047619047619	0.1666666716337204	1	NEUTRAL
1988	A young woman is playing the guitar	A girl is playing the guitar	0.2396169191492615	0.7798128673650544	0.489871998119883	0.2396169191492615	0.7798128673650544	0.3733098859193126	1.0	0.6287161705719337	0.489871998119883	0.6287161705719337	0.6951884875855117	0.9459053029269173	0.625	0.625	0.5714285969734192	0.9459053029269173	0.5714285969734192	4.5	ENTAILMENT
1989	A girl is playing the guitar	A girl is not playing the guitar	0.7165985720844785	0.727606875108999	0.7194215926158156	0.7165985720844785	0.727606875108999	1.0	1.0	0.6781318978649048	0.7194215926158156	0.6781318978649048	0.7211456305253295	0.9459053029269173	0.8571428656578064	0.8571428656578064	0.8333333134651184	0.9459053029269173	0.8333333134651184	3.3	CONTRADICTION
1991	One man is intensely playing a guitar	The man is intensely playing the guitar	0.40540540540540543	0.6742318648617378	0.5323700724245717	0.40540540540540543	0.6742318648617378	0.5348352106800167	1.0	0.531581320868673	0.5323700724245717	0.531581320868673	0.6267317215409585	0.8885233166386385	0.5555555820465088	0.5555555820465088	0.5	0.8885233166386385	0.5	4.8	ENTAILMENT
1992	The man is intensely playing the guitar	The man isn't intensely playing the guitar	0.7119335046677415	0.6914307198043343	0.6737413407179796	0.7119335046677415	0.6914307198043343	0.9276351141882814	1.0	0.7119335046677415	0.6737413407179796	0.7119335046677415	0.6749962240673164	0.9567297464698797	0.875	0.875	0.8571428656578064	0.9567297464698797	0.8571428656578064	2.9	CONTRADICTION
1993	The man is intensely playing the guitar	The intense man is a guitar player	0.02536731447159205	0.08192708329007867	0.039014952432845404	0.02536731447159205	0.08192708329007867	0.041559008188629794	0.3746343246326776	0.15762937150054704	0.039014952432845404	0.15762937150054704	0.09825223471006468	0.7653837971759038	0.4000000059604645	0.4000000059604645	0.20000000298023224	0.7653837971759038	0.20000000298023224	3.7	NEUTRAL
1994	A girl is playing the guitar	One man is intensely playing a guitar	0.11314714296070713	0.47380392011007433	0.261946106670052	0.11314714296070713	0.47380392011007433	0.362428316306723	0.7254762501100117	0.2596630879981075	0.261946106670052	0.2596630879981075	0.3803180573502194	0.8140915784106943	0.30000001192092896	0.30000001192092896	0.2222222238779068	0.8140915784106943	0.2222222238779068	3.2	NEUTRAL
1996	The intense man is a guitar player	A girl is playing the guitar	0.0	0.11259800600125669	0.02672218617256832	0.0	0.11259800600125669	0.018047679134917064	0.5163977794943222	0.01538877239553296	0.02672218617256832	0.01538877239553296	0.10715063583524351	0.8091547798786778	0.1818181872367859	0.1818181872367859	0.0	0.8091547798786778	0.0	2.8	NEUTRAL
1999	The man is intensely playing the guitar	The guitar player is loving one girl	0.0	0.3668908520559893	0.08580444610546886	0.0	0.3668908520559893	0.08063449416141368	0.7254762501100117	0.04296651050197553	0.08580444610546886	0.04296651050197553	0.1512984530803468	0.7894736842105263	0.27272728085517883	0.27272728085517883	0.20000000298023224	0.7894736842105263	0.20000000298023224	2.7	NEUTRAL
2000	A girl is playing the guitar	The man is intensely playing the guitar	0.22629428592141426	0.727606875108999	0.40060434340406376	0.22629428592141426	0.727606875108999	0.5568422570519006	0.7254762501100117	0.45814539970407364	0.40060434340406376	0.45814539970407364	0.5790002258505816	0.9459053029269173	0.4444444477558136	0.4444444477558136	0.375	0.9459053029269173	0.375	3.7	NEUTRAL
2004	A man is riding a motorbike	A man is driving a motorbike	0.10526315789473684	1.0	0.5610961365678346	0.10526315789473684	1.0	0.5610961365678346	1.0	0.4831897915239771	0.5610961365678346	0.4831897915239771	0.747585625361175	1.0	0.7142857313156128	0.7142857313156128	1.0	1.0	1.0	4.6	ENTAILMENT
2005	A man is parking a motorbike	A man is riding a motorbike	0.10526315789473684	1.0	0.5610961365678346	0.10526315789473684	1.0	0.5610961365678346	1.0	0.10911813731667439	0.5610961365678346	0.10911813731667439	0.632237033506137	1.0	0.7142857313156128	0.7142857313156128	1.0	1.0	1.0	3.3	NEUTRAL
2006	A man is riding a motorbike	A motorbike rider is running over a man 	0.0	0.08688100585711449	0.04330433105388411	0.0	0.415653920162691	0.20110811620245583	0.48989794855663565	0.036675658609388984	0.04330433105388411	0.08485512785383532	0.19680937011712404	0.8731282501307986	0.5555555820465088	0.5555555820465088	0.3333333432674408	0.8731282501307986	0.3333333432674408	3.1	NEUTRAL
2007	The horse is being ridden by a man	A man is driving a motorbike	0.0	0.06537204504606134	0.028483393592080665	0.0	0.06344891563557342	0.014543232508402077	0.4615663313770509	0.005456098615426644	0.028483393592080665	0.004634214401671435	0.03977202383007722	0.7938841860374447	0.27272728085517883	0.27272728085517883	0.20000000298023224	0.7938841860374447	0.20000000298023224	1.8	NEUTRAL
2008	The horse is being ridden by a man	A man is parking a motorbike	0.0	0.06537204504606134	0.028483393592080665	0.0	0.06344891563557342	0.014543232508402077	0.4615663313770509	0.005473075071132048	0.028483393592080665	0.004648633594040297	0.03977202383007722	0.7938841860374447	0.27272728085517883	0.27272728085517883	0.20000000298023224	0.7938841860374447	0.20000000298023224	1.6	NEUTRAL
2009	A motorbike rider is running over a man 	The horse is being ridden by a man	0.020874143036171647	0.0920093422623222	0.04931821928868443	0.01698823971458752	0.08778887801234933	0.04521118381915527	0.6460582824697986	0.04490563017066294	0.04931821928868443	0.0615610310454149	0.05639881539524867	0.8728715609439696	0.23076923191547394	0.23076923191547394	0.27272728085517883	0.8728715609439696	0.27272728085517883	1.5	NEUTRAL
2011	A man is riding the animal	A man is riding a motorbike	0.3157894736842105	1.0	0.5568422570519006	0.3157894736842105	1.0	0.5568422570519006	1.0	0.31443216690083203	0.5568422570519006	0.31443216690083203	0.6073299273328225	1.0	0.5	0.5	0.4285714328289032	1.0	0.4285714328289032	3	NEUTRAL
2012	The man is on the ride with the horse	A man is riding a motorbike	0.0	0.11023963796102461	0.03689244566714502	0.0	0.08715434666276009	0.01033712539240618	0.15389675281277312	0.025459360544209986	0.03689244566714502	0.014360496684212326	0.08832920816907217	0.7575540190785702	0.1666666716337204	0.1666666716337204	0.09090909361839294	0.7767356373806173	0.09090909361839294	1.9	NEUTRAL
2014	A magic trick is being performed by the magician	The man is doing a magic trick	0.018881372801234024	0.05946017370006994	0.03606380673393817	0.01698823971458752	0.05838388250221114	0.018785222291797122	0.4615663313770509	0.02400007276398292	0.03606380673393817	0.0191942666991028	0.0780337149695592	0.8132202844993978	0.23076923191547394	0.23076923191547394	0.1666666716337204	0.8132202844993978	0.1666666716337204	4.3	ENTAILMENT
2015	The man isn't doing a magic trick	The man is doing a magic trick	0.723746864455746	0.7322785563281032	0.7259537591146882	0.723746864455746	0.7322785563281032	0.5270088603727467	1.0	0.723746864455746	0.7259537591146882	0.723746864455746	0.7271609831296842	0.9511897312113419	0.875	0.875	0.8571428656578064	0.9511897312113419	0.8571428656578064	3.6	CONTRADICTION
2016	The man is doing a magic trick	The kid, who is doing magic, is tricking an old man	0.011844484241978356	0.4445795220558456	0.08824151914356942	0.011844484241978356	0.4445795220558456	0.2255941222786643	0.2328890038958328	0.05846142744895922	0.08824151914356942	0.05846142744895922	0.1422174381437099	0.9315466730700241	0.4166666567325592	0.3076923191547394	0.1538461595773697	0.9315466730700241	0.1538461595773697	3.4	NEUTRAL
2018	A man is dangerously throwing knives at a tree	A man is dangerously extracting knives from a tree	0.13749298523071757	0.19262853213235487	0.1612521145738124	0.026393586082163197	0.05623497527168896	0.051654651956792856	0.3216337604513384	0.1498064301920353	0.1612521145738124	0.035492037184265	0.04523771467834819	0.8757605390397141	0.6363636255264282	0.6363636255264282	0.4545454680919647	0.8260869565217391	0.3333333432674408	3.6	NEUTRAL
2020	A man is dangerously throwing knives at the tree	The man is doing a magic trick	0.0	0.07492764920319776	0.0246303293450527	0.0	0.09366399035759511	0.019383974240153052	0.22821773229381923	0.026626600906226816	0.0246303293450527	0.026993660147897405	0.04736536027157247	0.7653837971759038	0.1428571492433548	0.1428571492433548	0.07692307978868484	0.7653837971759038	0.07692307978868484	2.5	NEUTRAL
2023	A man is dangerously throwing knives at a tree	A magic trick is being performed by the magician	0.0	0.0693210684879247	0.01754109375343237	0.0	0.06203032845142809	0.019313304721030045	0.2106752429000961	0.0013730129664885607	0.01754109375343237	0.0	0.02177394018524448	0.7391304347826086	0.125	0.125	0.06666667014360428	0.7391304347826086	0.06666667014360428	2.1	NEUTRAL
2024	A man is dangerously throwing knives at a tree	The man isn't doing a magic trick	0.0	0.05486791078757621	0.02020047919586974	0.0	0.06858813163898912	0.02152989698693417	0.22821773229381923	0.017403618329721895	0.02020047919586974	0.01694188310017957	0.03507382764016574	0.7735267838285931	0.2142857164144516	0.2142857164144516	0.1538461595773697	0.7735267838285931	0.1538461595773697	2	NEUTRAL
2025	The kid, who is doing magic, is tricking an old man	A man is dangerously throwing knives at a tree	0.0	0.03236402428890958	0.010259214801968765	0.0	0.03957385206189629	0.005749920996078646	0.05314940034527339	0.007108730591563356	0.010259214801968765	0.006466937704552417	0.020268165176878978	0.7164185699284197	0.11764705926179886	0.11764705926179886	0.0	0.7164185699284197	0.0	1.5	NEUTRAL
2027	The guitar is being played by a lady	The guitar is being played by a girl	0.47058823529411764	1.0	0.7365853658536585	0.19047619047619047	1.0	0.5749193740027837	1.0	0.7452310019870391	0.7365853658536585	0.5952282858788855	0.7839761074230542	1.0	0.7777777910232544	0.7777777910232544	0.75	1.0	0.75	4.3	NEUTRAL
2029	The guitar is being played by a lady	The play for the ladies requires a guitar	0.0	0.08398333935804311	0.03065313019704235	0.0	0.07429942947476402	0.021814848762603117	0.16051447078102563	0.0042549773106142766	0.03065313019704235	0.015152918573453914	0.05118993238791703	0.8104408984731077	0.23076923191547394	0.23076923191547394	0.1666666716337204	0.8104408984731077	0.1666666716337204	2.6	NEUTRAL
2030	The man is practicing the guitar	The person is practicing the guitar	0.3157894736842105	1.0	0.6428294122214457	0.3157894736842105	1.0	0.6428294122214457	1.0	0.6964611911792207	0.6428294122214457	0.6964611911792207	0.8344436302510985	1.0	0.7142857313156128	0.7142857313156128	0.6666666865348816	1.0	0.6666666865348816	4.6	ENTAILMENT
2035	The practicing person doesn't like the guitar	The guitar is being played by a lady	0.0	0.03733006833947206	0.015757509054633755	0.0	0.036231884057971016	0.014543232508402077	0.4615663313770509	0.009007024069557806	0.015757509054633755	0.009475749240725367	0.021208647894573204	0.6982972487551756	0.1428571492433548	0.1428571492433548	0.07692307978868484	0.6982972487551756	0.07692307978868484	3.1	NEUTRAL
2037	The person is practicing the guitar	The guitar is being sold by a lady	0.0	0.06537204504606134	0.028483393592080665	0.0	0.06344891563557342	0.047519217330538085	0.4615663313770509	0.016428735454912826	0.028483393592080665	0.017283686188773652	0.038146331930681406	0.7938841860374447	0.27272728085517883	0.27272728085517883	0.20000000298023224	0.7938841860374447	0.20000000298023224	2	NEUTRAL
2038	The person is practicing the guitar	The play for the ladies requires a guitar	0.0	0.12235219605809909	0.048703825934010424	0.0	0.11152493418636762	0.06788459618648297	0.24343224778007383	0.005168589636572013	0.048703825934010424	0.0	0.05366519210382591	0.8557169633109855	0.27272728085517883	0.27272728085517883	0.3333333432674408	0.8557169633109855	0.3333333432674408	2.3	NEUTRAL
2040	The boy is enthusiastically playing in the mud	The boy is playing in the mud	0.7276068751089989	0.7337993857053429	0.7291826362943448	0.723746864455746	0.7322785563281032	0.5270088603727467	0.7453559924999299	0.7285016992933143	0.7291826362943448	0.7229129217574377	0.7275016363777456	0.9511897312113419	0.875	0.875	0.8571428656578064	0.9511897312113419	0.8571428656578064	4.5	ENTAILMENT
2041	The boy is playing in the mud	The boy isn't playing in the mud	0.7276068751089989	0.7337993857053429	0.7291826362943448	0.723746864455746	0.7322785563281032	1.0	1.0	0.7285016992933143	0.7291826362943448	0.7229129217574377	0.7275016363777456	0.9511897312113419	0.875	0.875	0.8571428656578064	0.9511897312113419	0.8571428656578064	3.4	CONTRADICTION
2045	A cat is playing with a device	A playing device is amusing a cat	0.0	0.08683906474636381	0.051029991325178936	0.0	0.08445945945945946	0.047307090266102386	0.24494897427831783	0.0	0.051029991325178936	0.0	0.057126966161351406	0.7894736842105263	0.75	0.75	0.20000000298023224	0.7894736842105263	0.20000000298023224	4.085	NEUTRAL
2047	The boy is playing in the mud	There is no cat playing with a device	0.0	0.19929848328716537	0.053684329855303387	0.0	0.11844001290673267	0.02956693141631399	0.2546858159868053	0.0	0.053684329855303387	0.0	0.03830625300007949	0.8421052631578947	0.1538461595773697	0.1538461595773697	0.0	0.8421052631578947	0.0	1.2	NEUTRAL
2049	A cat is playing with a device	The boy is enthusiastically playing in the mud	0.026948402781814772	0.7337993857053429	0.17895078459517175	0.021931723165325635	0.7322785563281032	0.21544437358687463	0.7453559924999299	0.08286121789060207	0.17895078459517175	0.04990763523533387	0.23717133166338264	0.9511897312113419	0.1538461595773697	0.1538461595773697	0.0833333358168602	0.9511897312113419	0.0833333358168602	1	NEUTRAL
2051	A cat is playing with a device	Mud is being thrown to the playing boy	0.0	0.06429306248420497	0.014663660381358282	0.0	0.052029164485257275	0.017740158849788395	0.6460582824697986	0.0011941901637495154	0.014663660381358282	0.0	0.016463191773727938	0.7233393492970543	0.1538461595773697	0.0714285746216774	0.0833333358168602	0.7233393492970543	0.0833333358168602	1.2	NEUTRAL
2052	A cat is playing with a device	The boy is playing in the mud	0.037037037037037035	1.0	0.24541284403669725	0.030303030303030304	1.0	0.21544437358687463	1.0	0.1223463186831461	0.24541284403669725	0.06903685593834165	0.32600797002226206	1.0	0.1666666716337204	0.1666666716337204	0.09090909361839294	1.0	0.09090909361839294	1.5	NEUTRAL
2055	The woman is eating some cut pieces of raw meat	Some meat is being cut into pieces by a woman	0.0	0.0212352996432344	0.007114879348873719	0.0	0.018667843922915747	0.00620340926862326	0.2004459314343183	3.6230888898077115E-4	0.007114879348873719	0.0018898010264868238	0.007351623214101993	0.8004448151580841	0.3333333432674408	0.25	0.05882352963089943	0.8004448151580841	0.05882352963089943	3.3	NEUTRAL
2056	A lady is cutting up some meat precisely	A lady is cutting up some meat	0.29926601608548503	0.18529476605343548	0.22720321892056583	0.29926601608548503	0.18529476605343548	0.20349492671927844	0.29488391230979427	0.04676612376693704	0.22720321892056583	0.04676612376693704	0.2299392736526482	0.7341303483857976	0.875	0.6666666865348816	0.4444444477558136	0.7341303483857976	0.4444444477558136	4.5	ENTAILMENT
2059	There is no lady cutting up some meat	Some meat is being cut into pieces by a woman	0.0	0.020041461909616982	0.008024994732044094	0.0	0.018074913082470695	0.012987012987012988	0.058476088168908785	0.03459683485381835	0.008024994732044094	0.019172076575682886	0.016137319286532188	0.4944513860581975	0.125	0.125	0.0	0.4944513860581975	0.0	2.6	CONTRADICTION
2061	Some meat is being stitched together by a woman	A lady is cutting up some meat	0.0	0.03429971702850177	0.012621474295714025	0.0	0.033252149405275516	0.0064058280474784905	0.2676516895156554	0.010032922459565568	0.012621474295714025	0.008250577330294852	0.01978085795440929	0.7175473098524098	0.1428571492433548	0.1428571492433548	0.07692307978868484	0.7175473098524098	0.07692307978868484	3.5	NEUTRAL
2064	A boy in his teens is talking to a girl with an internet camera	A boy in his teens is talking to a girl with a webcam	0.5052310323034968	0.849348594409781	0.6350718032225253	0.18928209622750755	0.7624257929557284	0.30614038885894523	1.0	0.6248667362945765	0.6350718032225253	0.28492858774930047	0.5493295303519666	0.9857281161802884	0.7333333492279053	0.7333333492279053	0.7142857313156128	0.9857281161802884	0.7142857313156128	4.7	ENTAILMENT
2066	A boy in his teens is talking to a girl with a webcam	The teens are talking to a boy and a girl with a webcam	0.01824028077057109	0.08964031346919839	0.04293585978123485	0.008062261779430448	0.08325984102596415	0.029446581669441082	0.28328725568708535	0.05376159164130495	0.04293585978123485	0.03548639550647937	0.05377793417836926	0.8966850106508413	0.5333333611488342	0.5333333611488342	0.23529411852359772	0.8966850106508413	0.23529411852359772	3.9	NEUTRAL
2067	One man is talking to a girl with an internet camera	One man is chatting with a girl with an internet camera	0.16666666666666666	0.6218706970438532	0.3091536432004703	0.0946969696969697	0.7720689648729494	0.3861536445250213	1.0	0.19362013495508468	0.3091536432004703	0.06456196095856787	0.5854586650410569	0.9764672918705589	0.75	0.75	0.8999999761581421	0.9764672918705589	0.8999999761581421	5	ENTAILMENT
2068	A man is ignoring a girl via an internet camera	One man is talking to a girl with an internet camera	0.038235955645093626	0.1597605386535342	0.10010421605661719	0.06286946134619315	0.2935671342991288	0.27748194488184774	0.3127313958110473	0.10556158482615301	0.10010421605661719	0.21824481421111874	0.2780213429793534	0.9050184656361279	0.5	0.5	0.4615384638309479	0.9050184656361279	0.4615384638309479	4.1	NEUTRAL
2070	A man is ignoring a girl via an internet camera	A boy in his teens is talking to a girl with a webcam	0.007093804422989573	0.10296483838940909	0.03400288798111566	0.003826113573056566	0.1918867451154317	0.09230585267206598	0.2915152956678024	0.03945053542632854	0.03400288798111566	0.04208991002135685	0.112553067334428	0.8483550214091158	0.2222222238779068	0.2222222238779068	0.1764705926179886	0.8483550214091158	0.1764705926179886	3.2	NEUTRAL
2072	One man is talking to a girl with an internet camera	A boy in his teens isn't talking to a girl with a webcam	0.08569679835600635	0.2966631213489292	0.16236305157815656	0.02387389688358592	0.23191609006401265	0.16142330596470958	0.7308042547475091	0.2002869743096521	0.16236305157815656	0.07208857983111111	0.16271900946407117	0.8742799553144132	0.3333333432674408	0.3333333432674408	0.29411765933036804	0.8742799553144132	0.29411765933036804	3	NEUTRAL
2073	One man is talking to a girl with an internet camera	The teens are talking to a boy and a girl with a webcam	0.009831601280652276	0.10141699717840975	0.040174879077409194	0.0022079413205528978	0.09353064595724281	0.03657630894912737	0.39086797998528583	0.0588077650488212	0.040174879077409194	0.018610851623662404	0.047253460294098146	0.8336157713463008	0.29411765933036804	0.29411765933036804	0.1764705926179886	0.8336157713463008	0.1764705926179886	3.1	NEUTRAL
2075	Eggs are being strongly whisked in a bowl by a person	A person is strongly whisking eggs in a bowl	0.022857516044124723	0.05233654002373262	0.03689051316429322	0.016771820180887586	0.03860398476715424	0.012968299711815562	0.12845874888467698	0.028197416345933812	0.03689051316429322	0.017958137637708087	0.029710941252413022	0.7985494095046906	0.3571428656578064	0.3571428656578064	0.3076923191547394	0.7985494095046906	0.3076923191547394	4.8	ENTAILMENT
2076	A person is strongly whisking eggs in a bowl	A person is removing eggs from a bowl	0.03447251266633461	0.27106965902867886	0.15016481204905044	0.028349550370837483	0.2207073973239102	0.1022082018927445	0.27329719724997426	0.09966576175477235	0.15016481204905044	0.08198955452482147	0.1433957988839248	0.9555330859059091	0.5454545617103577	0.5454545617103577	0.6666666865348816	0.9555330859059091	0.6666666865348816	2.6	NEUTRAL
2078	A woman is beating two eggs in a bowl and using a whisk made of wire	One woman is beating two eggs in the bowl and using a whisk made of wire	0.526173285198556	0.6754095515521665	0.600611928964962	0.4318518518518519	0.6743396081678928	0.5528318967630749	1.0	0.6621740554168791	0.600611928964962	0.5334947414183231	0.6479388884600177	0.9687422456265332	0.8235294222831726	0.8235294222831726	0.8125	0.9687422456265332	0.8125	5	ENTAILMENT
2079	A woman is beating two eggs in a bowl and using a whisk made of wire	There is no woman beating two eggs in a bowl and using a whisk made of wire	0.1729422889929	0.13296341527109853	0.15225957163145837	0.17076237395804839	0.12992187180393489	0.16174459646163455	0.29034005935271273	0.025079115397650398	0.15225957163145837	0.021384855952844794	0.15007143496521957	0.9532413695749407	0.8235294222831726	0.8235294222831726	0.7058823704719543	0.9532413695749407	0.7058823704719543	4	CONTRADICTION
2080	A woman is beating the man that is keeping two eggs in the bowl, using a wire whisk 	A woman is beating two eggs in a bowl and using a whisk made of wire	0.005011042673108486	0.018295883649601913	0.01074880796375287	0.004063178296908488	0.008781844018788268	0.0028604292702614615	0.052611567548811224	0.006123525770038698	0.01074880796375287	0.004308033568931679	0.006842367828184321	0.9067549831813372	0.6315789222717285	0.6315789222717285	0.44999998807907104	0.8941611639704853	0.44999998807907104	3.2	NEUTRAL
2081	A person is strongly whisking eggs in a bowl	One woman is beating two eggs in the bowl and using a whisk made of wire	0.011093776362195204	0.100778797325045	0.042429779280687856	0.009186304243492507	0.09877174663333879	0.1608832807570978	0.22835481765616664	0.02463797739738634	0.042429779280687856	0.021804040100808372	0.05639121828354092	0.8009260499071151	0.25	0.25	0.2777777910232544	0.8009260499071151	0.2777777910232544	4.2	NEUTRAL
2082	A person is strongly whisking eggs in a bowl	There is no woman beating two eggs in a bowl and using a whisk made of wire	0.0205390342999027	0.04096559798263654	0.02852020163104504	0.01984468525958624	0.03878098023001319	0.12246393631503305	0.15604069147113384	0.02364806453335116	0.02852020163104504	0.025223450889295892	0.02939866614094767	0.8143807531137374	0.25	0.25	0.21052631735801697	0.8143807531137374	0.21052631735801697	3	CONTRADICTION
2084	A woman is beating two eggs in a bowl and using a whisk made of wire	Eggs are being strongly whisked in a bowl by a person	0.005578675766153785	0.020933379073942947	0.011047610684427545	0.004057204129667897	0.015292217396799184	0.004080439669844496	0.08474316984726583	0.008290038585062921	0.011047610684427545	0.0050124201815825884	0.009227608407825199	0.7773003307575549	0.13636364042758942	0.13636364042758942	0.15000000596046448	0.7773003307575549	0.15000000596046448	4.3	ENTAILMENT
2086	A woman is beating two eggs in a bowl and using a whisk made of wire	A strong person is leaving the whisk in the bowl near the eggs	0.0016767858623198196	0.03594552899013835	0.011790941340433243	0.0010634387120378272	0.026663222922484398	0.004864442062712226	0.1464896838272619	0.004669464716019179	0.011790941340433243	0.003331426281681673	0.010900114546191421	0.8893371435259977	0.30000001192092896	0.30000001192092896	0.2631579041481018	0.8893371435259977	0.2631579041481018	3.3	NEUTRAL
2087	A woman is beating two eggs in a bowl and using a whisk made of wire	A person is strongly whisking eggs in a bowl	0.022187552724390408	0.14472448542215732	0.06264692316199645	0.021434709901482517	0.1412981644826903	0.014786423788459147	0.18606688846058023	0.02233476739145816	0.06264692316199645	0.04461471878714296	0.08432415502527922	0.879343020190182	0.3333333432674408	0.3333333432674408	0.375	0.879343020190182	0.375	4.6	ENTAILMENT
2088	An interview is being granted by the man	The man is granting an interview	0.0	0.06537204504606134	0.03255244981952076	0.0	0.06344891563557342	0.016620837152459517	0.4615663313770509	0.0445524941455781	0.03255244981952076	0.0241648344471113	0.1436080012946971	0.7938841860374447	0.27272728085517883	0.27272728085517883	0.09090909361839294	0.7938841860374447	0.09090909361839294	4.8	ENTAILMENT
2090	The interviewer is granting a break to the man	The man is granting an interview	0.02631578947368421	0.5314815269212364	0.18649026947863412	0.07098727864204515	0.11694106924093722	0.018550012324560806	0.6085806194501846	0.08280061277829327	0.18649026947863412	0.20177562147536307	0.05666472984020189	0.9429080709444059	0.3636363744735718	0.3636363744735718	0.1818181872367859	0.9429080709444059	0.1818181872367859	3.2	NEUTRAL
2091	A white car is being driven by the man	A person is driving the white car	0.018881372801234024	0.05946017370006994	0.04087231429846326	0.01698823971458752	0.05838388250221114	0.02128991859737007	0.4615663313770509	0.0322966839714871	0.04087231429846326	0.023502275096798447	0.0923745464186409	0.8132202844993978	0.4545454680919647	0.4545454680919647	0.4000000059604645	0.8132202844993978	0.4000000059604645	4.7	ENTAILMENT
2092	There is no white car being driven by the man	A white car is being driven by the man	0.10983537032430477	0.09608421068020291	0.10251476327989696	0.10572250790275776	0.08543662357841052	0.0746354074517205	0.300964632714423	0.10463275291208037	0.10251476327989696	0.09594882181138507	0.09115975764470513	0.8260869565217391	0.7272727489471436	0.7272727489471436	0.4166666567325592	0.8260869565217391	0.4166666567325592	3.5	CONTRADICTION
2094	The man is granting an interview	A person is driving the white car	0.0	0.7798128673650544	0.1273897114500664	0.0	0.7798128673650544	0.16716581810921433	1.0	0.01831733985024103	0.1273897114500664	0.01831733985024103	0.2246987743311466	0.9459053029269173	0.0833333358168602	0.0833333358168602	0.10000000149011612	0.9459053029269173	0.10000000149011612	1.1	NEUTRAL
2097	A white car is being driven by the man	An interview is being granted by the man	0.045564509955381374	0.777593185920953	0.2571904229720659	0.03688555567816587	0.7866600795244975	0.19011340708272456	1.0	0.05780859524928727	0.2571904229720659	0.038612750367504285	0.2924973900486878	0.9555330859059091	0.4166666567325592	0.4166666567325592	0.5	0.9555330859059091	0.5	1.45	NEUTRAL
2098	The man is denying an interview	A white car is being driven by the man	0.0	0.05083285677753489	0.018929741462439666	0.0	0.04991272901962331	0.04073075771188979	0.4615663313770509	0.01662594625479252	0.018929741462439666	0.013049620783667748	0.028810259706865314	0.7585826061362604	0.1538461595773697	0.1538461595773697	0.0833333358168602	0.7585826061362604	0.0833333358168602	1	NEUTRAL
2100	The man is granting an interview	A white car is being driven by the man	0.0	0.05083285677753489	0.018929741462439666	0.0	0.04991272901962331	0.04073075771188979	0.4615663313770509	0.01662594625479252	0.018929741462439666	0.013049620783667748	0.028810259706865314	0.7585826061362604	0.1538461595773697	0.1538461595773697	0.0833333358168602	0.7585826061362604	0.0833333358168602	1.2	NEUTRAL
2102	There is no rope being climbed by a man	A rope is being climbed by a man	0.1750350105035012	0.1545358524094603	0.16309668053143672	0.17118419700436516	0.13595851548471943	0.12568739966693396	0.300964632714423	0.15629901949067934	0.16309668053143672	0.16368175467984655	0.14362562175136082	0.8095238095238095	0.699999988079071	0.699999988079071	0.3636363744735718	0.8095238095238095	0.3636363744735718	3.8	CONTRADICTION
2103	A man is being roped by a climber	A rope is being climbed by a man	0.0	1.0	0.2731707317073171	0.0	1.0	0.18883942211164942	1.0	0.02641245284984432	0.2731707317073171	0.020286796967043743	0.28733688173792904	1.0	0.6000000238418579	0.6000000238418579	0.5555555820465088	1.0	0.5555555820465088	3.3	NEUTRAL
2104	A man is mindlessly slicing the carrot with a machine	A man is slicing the carrot with a machine	0.7165985720844785	0.7252075054258097	0.7188312920992207	0.7147514009901564	0.7269492998503029	0.5151298016000122	0.75	0.7169017320903471	0.7188312920992207	0.03926704825764379	0.719299315734635	0.9725975251592748	0.8999999761581421	0.8999999761581421	0.8888888955116272	0.9725975251592748	0.8888888955116272	4.3	ENTAILMENT
2105	A man is removing a carrot from a machine	A man is slicing the carrot with a machine	0.02631578947368421	1.0	0.2964816784163349	0.02127659574468085	1.0	0.36323657422705335	1.0	0.13060935337474822	0.2964816784163349	0.17946509410502884	0.5205722799796548	1.0	0.5454545617103577	0.5454545617103577	0.6666666865348816	1.0	0.6666666865348816	3.2	NEUTRAL
2107	A rope is being climbed by a man	A man is mindlessly slicing the carrot with a machine	0.0	0.06564386345361468	0.023439532958170844	0.0	0.06674835927929722	0.03324167430491903	0.3611575592573076	0.0	0.023439532958170844	0.0	0.02914214236748579	0.8609952040010103	0.2857142984867096	0.2857142984867096	0.23076923191547394	0.8609952040010103	0.23076923191547394	1.1	NEUTRAL
2109	A rope is being climbed by a man	A man is eating a carrot sliced by a machine	0.0	0.12421077216143657	0.05258719281663316	0.0	0.08029410984014528	0.043629697525206235	0.300964632714423	0.0	0.05258719281663316	0.0	0.04364161199324562	0.8968700041677191	0.4166666567325592	0.4166666567325592	0.3636363744735718	0.8968700041677191	0.3636363744735718	1	NEUTRAL
